epoch,train_loss,train_acc,val_loss,val_acc
1,4.698877990902126,0.0652318985652319,3.1321804236246464,0.2433551950293407
2,2.8808270345579037,0.299632966299633,1.9704428956061757,0.489299275112185
3,2.1380712757677007,0.46029362696029363,1.5361658381642167,0.5740421125302037
4,1.8150860469739836,0.5328661995328662,1.4357375717745346,0.6063168795305488
5,1.5982809193658558,0.5840840840840841,1.4499797881534275,0.596479116327235
6,1.487993272575172,0.6086086086086087,1.2947347046158666,0.6365205384880911
7,1.3848431753961095,0.6346346346346347,1.2354506968032257,0.6518812564722126
8,1.3092801137331689,0.6566566566566566,1.2887690117679764,0.6544701415257163
9,1.21993165277504,0.680347013680347,1.2986794812003621,0.6454953400069037
10,1.256705709326295,0.6671671671671672,1.2476124155367598,0.6634449430445288
11,1.1768276422549615,0.6915248581915249,1.358743011354783,0.6380738695201933
12,1.127760931934004,0.7095428762095429,1.368143841830006,0.6461857093545047
13,1.1300583572279503,0.7048715382048716,1.3250541917190166,0.6605108733172247
14,1.0743380160303087,0.7158825492158826,1.318110362417169,0.6556782878840179
15,1.032846176668052,0.7349015682349016,1.2694773824514503,0.6674145667932344
16,1.03153644126775,0.7295628962295629,1.367719387921865,0.659993096306524
17,1.040740890366895,0.7273940607273941,1.3564365932066604,0.6618916120124266
18,0.9673881996739973,0.7480814147480814,1.3669046216794156,0.651363479461512
19,0.9994207342187286,0.7360694027360694,1.2756246136206315,0.6769071453227476
20,1.0025751591524283,0.7410744077410744,1.363181285917615,0.6670693821194339
